Date,diff,height,value,Close
2018-12-04,11680805493.8282,297853,4187209.0085046,19.72
2018-12-04,11680805493.8282,297854,4186807.33161684,19.72
2018-12-04,11680805493.8282,297855,4186914.56629957,19.72
2018-12-04,11680805493.8282,297856,4186726.13815668,19.72
2018-12-04,11680805493.8282,297857,4186517.52796888,19.72
2018-12-04,11680805493.8282,297858,4186313.39559822,19.72
2018-12-04,11680805493.8282,297859,4186414.9437295,19.72
2018-12-04,11680805493.8282,297860,4186202.08724393,19.72
2018-12-04,11680805493.8282,297861,4186398.84885316,19.72
2018-12-04,11680805493.8282,297862,4186193.16876456,19.72
2018-12-04,11680805493.8282,297863,4186391.15712206,19.72
2018-12-04,11680805493.8282,297864,4186389.54324578,19.72
2018-12-04,11680805493.8282,297865,4186801.41188156,19.72
2018-12-04,11680805493.8282,297866,4186379.92746402,19.72
2018-12-04,11680805493.8282,297867,4187911.34915681,19.72
2018-12-04,11680805493.8282,297868,4189130.26169107,19.72
2018-12-04,11680805493.8282,297869,4188814.72162776,19.72
2018-12-04,11680805493.8282,297870,4188901.75634818,19.72
2018-12-04,11680805493.8282,297871,4188703.38974777,19.72
2018-12-04,11680805493.8282,297872,4188191.99622831,19.72
2018-12-04,11680805493.8282,297873,4188098.66732931,19.72
2018-12-04,11680805493.8282,297874,4187681.53032793,19.72
2018-12-04,11680805493.8282,297875,4188191.37976577,19.72
2018-12-04,11680805493.8282,297876,4187878.21677711,19.72
2018-12-04,11680805493.8282,297877,4189400.12077982,19.72
2018-12-04,11680805493.8282,297878,4190908.44629906,19.72
2018-12-04,11680805493.8282,297879,4192435.12044323,19.72
2018-12-04,11680805493.8282,297880,4193951.69348555,19.72
2018-12-04,11680805493.8282,297881,4195464.45951304,19.72
2018-12-04,11680805493.8282,297882,4196491.62927497,19.72
2018-12-04,11680805493.8282,297883,4196072.27423743,19.72
2018-12-04,11680805493.8282,297884,4195863.11557338,19.72
2018-12-04,11680805493.8282,297885,4195859.40423702,19.72
2018-12-04,11680805493.8282,297886,4195951.28732184,19.72
2018-12-04,11680805493.8282,297887,4195851.88053506,19.72
2018-12-04,11680805493.8282,297888,4195549.97659215,19.72
2018-12-04,11680805493.8282,297889,4195754.82810682,19.72
2018-12-04,11680805493.8282,297890,4195766.3173781,19.72
2018-12-04,11680805493.8282,297891,4195561.47467534,19.72
2018-12-04,11680805493.8282,297892,4195149.29640465,19.72
2018-12-04,11680805493.8282,297893,4194639.41269714,19.72
2018-12-04,11680805493.8282,297894,4194242.29477359,19.72
2018-12-04,11680805493.8282,297895,4194132.76777215,19.72
2018-12-05,11680805493.8282,297896,4194244.32202219,18.82
2018-12-05,11680805493.8282,297897,4195773.29559439,18.82
2018-12-05,11680805493.8282,297898,4197282.72576749,18.82
2018-12-05,11680805493.8282,297899,4198500.79991529,18.82
2018-12-05,11680805493.8282,297900,4199316.88482893,18.82
2018-12-05,11680805493.8282,297901,4198918.60834256,18.82
2018-12-05,11680805493.8282,297902,4198819.039171,18.82
2018-12-05,11680805493.8282,297903,4198618.89370927,18.82
2018-12-05,11680805493.8282,297904,4198109.50813472,18.82
2018-12-05,11680805493.8282,297905,4198104.40445131,18.82
2018-12-05,11680805493.8282,297906,4197904.29975986,18.82
2018-12-05,11680805493.8282,297907,4197912.24513041,18.82
2018-12-05,11680805493.8282,297908,4197824.74104163,18.82
2018-12-05,11680805493.8282,297909,4197819.68913547,18.82
2018-12-05,11680805493.8282,297910,4197721.32884819,18.82
2018-12-05,11680805493.8282,297911,4197521.30067219,18.82
2018-12-05,11680805493.8282,297912,4197117.31088821,18.82
2018-12-05,11680805493.8282,297913,4197023.2249465,18.82
2018-12-05,11680805493.8282,297914,4196726.5364255,18.82
2018-12-05,11680805493.8282,297915,4196423.25641761,18.82
2018-12-05,11680805493.8282,297916,4195923.48675665,18.82
2018-12-05,11680805493.8282,297917,4196125.65324685,18.82
2018-12-05,11680805493.8282,297918,4196129.31740289,18.82
2018-12-05,11680805493.8282,297919,4196639.23256949,18.82
2018-12-05,11680805493.8282,297920,4197866.92237712,18.82
2018-12-05,11680805493.8282,297921,4197758.4717114,18.82
2018-12-05,11680805493.8282,297922,4198069.4632063,18.82
2018-12-05,11680805493.8282,297923,4198487.87691921,18.82
2018-12-05,11680805493.8282,297924,4199223.5378145,18.82
2018-12-05,11680805493.8282,297925,4199124.58172458,18.82
2018-12-05,11680805493.8282,297926,4198729.83293013,18.82
2018-12-05,11680805493.8282,297927,4198526.66723457,18.82
2018-12-05,11680805493.8282,297928,4199035.35313023,18.82
2018-12-05,11680805493.8282,297929,4198833.49505906,18.82
2018-12-05,11680805493.8282,297930,4200376.41010825,18.82
2018-12-05,11680805493.8282,297931,4201207.62834438,18.82
2018-12-05,11680805493.8282,297932,4201006.18358046,18.82
2018-12-05,11680805493.8282,297933,4200808.47891034,18.82
2018-12-05,11680805493.8282,297934,4200510.01196641,18.82
2018-12-05,11680805493.8282,297935,4200335.80498066,18.82
2018-12-05,10873499335.9992,297936,4200123.08095343,18.82
2018-12-05,10873499335.9992,297937,4199811.8983167,18.82
2018-12-05,10873499335.9992,297938,4199618.41429727,18.82
2018-12-05,10873499335.9992,297939,4199209.4328872,18.82
2018-12-05,10873499335.9992,297940,4199002.38690998,18.82
2018-12-05,10873499335.9992,297941,4199212.6375431,18.82
2018-12-05,10873499335.9992,297942,4199106.20798019,18.82
2018-12-05,10873499335.9992,297943,4199109.47756745,18.82
2018-12-05,10873499335.9992,297944,4198815.06611251,18.82
2018-12-05,10873499335.9992,297945,4198920.80241662,18.82
2018-12-05,10873499335.9992,297946,4198726.93050673,18.82
2018-12-05,10873499335.9992,297947,4198622.75812045,18.82
2018-12-05,10873499335.9992,297948,4198421.78338681,18.82
2018-12-05,10873499335.9992,297949,4198119.74615564,18.82
2018-12-05,10873499335.9992,297950,4197710.60297099,18.82
2018-12-05,10873499335.9992,297951,4197426.40368853,18.82
2018-12-05,10873499335.9992,297952,4197330.60548442,18.82
2018-12-05,10873499335.9992,297953,4197547.86344995,18.82
2018-12-05,10873499335.9992,297954,4197856.49442959,18.82
2018-12-05,10873499335.9992,297955,4197562.46641941,18.82
2018-12-05,10873499335.9992,297956,4197759.61543437,18.82
2018-12-05,10873499335.9992,297957,4197666.65190442,18.82
2018-12-05,10873499335.9992,297958,4197475.03356965,18.82
2018-12-05,10873499335.9992,297959,4197372.54131018,18.82
2018-12-05,10873499335.9992,297960,4196961.88964987,18.82
2018-12-05,10873499335.9992,297961,4196869.31990672,18.82
2018-12-05,10873499335.9992,297962,4196571.78928222,18.82
2018-12-05,10873499335.9992,297963,4196475.41094384,18.82
2018-12-05,10873499335.9992,297964,4196473.81738167,18.82
2018-12-05,10873499335.9992,297965,4196045.03687103,18.82
2018-12-05,10873499335.9992,297966,4195949.73662987,18.82
2018-12-05,10873499335.9992,297967,4196149.90045809,18.82
2018-12-05,10873499335.9992,297968,4195842.01423435,18.82
2018-12-05,10873499335.9992,297969,4195758.50879307,18.82
2018-12-05,10873499335.9992,297970,4195570.93730681,18.82
2018-12-05,10873499335.9992,297971,4196607.54862602,18.82
2018-12-05,10873499335.9992,297972,4197018.74387602,18.82
2018-12-05,10873499335.9992,297973,4197022.09683268,18.82
2018-12-05,10873499335.9992,297974,4196811.32189584,18.82
2018-12-05,10873499335.9992,297975,4196821.63962505,18.82
2018-12-05,10873499335.9992,297976,4196312.21908619,18.82
2018-12-05,10873499335.9992,297977,4196005.5263553,18.82
2018-12-05,10873499335.9992,297978,4196410.96597343,18.82
2018-12-05,10873499335.9992,297979,4197454.3375525,18.82
2018-12-05,10873499335.9992,297980,4197975.65360716,18.82
2018-12-05,10873499335.9992,297981,4198304.43128349,18.82
2018-12-05,10873499335.9992,297982,4198213.74415059,18.82
2018-12-05,10873499335.9992,297983,4197814.74331517,18.82
2018-12-05,10873499335.9992,297984,4197929.70654967,18.82
2018-12-05,10873499335.9992,297985,4198145.79526129,18.82
2018-12-05,10873499335.9992,297986,4198141.95707083,18.82
2018-12-05,10873499335.9992,297987,4197940.70270592,18.82
2018-12-05,10873499335.9992,297988,4197436.35784098,18.82
2018-12-05,10873499335.9992,297989,4197341.17312005,18.82
2018-12-05,10873499335.9992,297990,4197143.25099039,18.82
2018-12-05,10873499335.9992,297991,4196946.82877623,18.82
2018-12-05,10873499335.9992,297992,4197475.20776429,18.82
2018-12-05,10873499335.9992,297993,4197379.86238377,18.82
2018-12-05,10873499335.9992,297994,4196955.93748294,18.82
2018-12-05,10873499335.9992,297995,4197169.80563971,18.82
2018-12-05,10873499335.9992,297996,4196875.05165786,18.82
2018-12-05,10873499335.9992,297997,4196683.5480508,18.82
2018-12-05,10873499335.9992,297998,4197109.73183054,18.82
2018-12-05,10873499335.9992,297999,4196992.66820804,18.82
2018-12-05,10873499335.9992,298000,4196774.39027934,18.82
2018-12-05,10873499335.9992,298001,4196479.6925751,18.82
2018-12-05,10873499335.9992,298002,4196702.28698877,18.82
2018-12-05,10873499335.9992,298003,4196395.9219247,18.82
2018-12-05,10873499335.9992,298004,4196406.87798719,18.82
2018-12-05,10873499335.9992,298005,4196213.36786007,18.82
2018-12-05,10873499335.9992,298006,4196339.42618036,18.82
2018-12-05,10873499335.9992,298007,4196235.81307673,18.82
2018-12-05,10873499335.9992,298008,4196028.74433887,18.82
2018-12-05,10873499335.9992,298009,4195629.84354711,18.82
2018-12-05,10873499335.9992,298010,4196154.21545259,18.82
2018-12-05,10873499335.9992,298011,4196049.12788001,18.82
2018-12-05,10873499335.9992,298012,4196361.58009394,18.82
2018-12-05,10873499335.9992,298013,4195950.23242659,18.82
2018-12-05,10873499335.9992,298014,4195636.77020658,18.82
2018-12-05,10873499335.9992,298015,4195736.61043454,18.82
2018-12-05,10873499335.9992,298016,4196153.17650875,18.82
2018-12-05,10873499335.9992,298017,4197184.73798953,18.82
2018-12-05,10873499335.9992,298018,4196986.96350294,18.82
2018-12-05,10873499335.9992,298019,4196882.74692002,18.82
2018-12-05,10873499335.9992,298020,4196484.9362729,18.82
2018-12-05,10873499335.9992,298021,4196999.60810333,18.82
2018-12-05,10873499335.9992,298022,4197003.45400085,18.82
2018-12-05,10873499335.9992,298023,4196609.73440641,18.82
2018-12-05,10873499335.9992,298024,4196615.49451649,18.82
2018-12-05,10873499335.9992,298025,4196435.4704057,18.82
2018-12-05,10873499335.9992,298026,4196647.79020979,18.82
2018-12-05,10873499335.9992,298027,4196439.46101557,18.82
2018-12-05,10873499335.9992,298028,4196442.44189221,18.82
2018-12-05,10873499335.9992,298029,4197976.66460006,18.82
2018-12-05,10873499335.9992,298030,4198293.72730818,18.82
2018-12-05,10873499335.9992,298031,4198109.25506871,18.82
2018-12-05,10873499335.9992,298032,4198107.42410604,18.82
2018-12-05,10873499335.9992,298033,4198010.73554449,18.82
2018-12-05,10873499335.9992,298034,4197809.43095995,18.82
2018-12-05,10873499335.9992,298035,4197705.28213182,18.82
2018-12-05,10873499335.9992,298036,4197717.73724103,18.82
2018-12-05,10873499335.9992,298037,4198039.39974128,18.82
2018-12-05,10873499335.9992,298038,4198350.11349345,18.82
2018-12-05,10873499335.9992,298039,4198147.28599627,18.82
2018-12-05,10873499335.9992,298040,4197845.61548059,18.82
2018-12-05,10873499335.9992,298041,4198258.74737136,18.82
2018-12-05,10873499335.9992,298042,4198058.58785888,18.82
2018-12-05,10873499335.9992,298043,4198070.92574708,18.82
2018-12-05,10873499335.9992,298044,4199115.64599825,18.82
2018-12-05,10873499335.9992,298045,4199330.30001985,18.82
2018-12-05,10873499335.9992,298046,4200866.29050255,18.82
2018-12-05,10873499335.9992,298047,4202422.25967462,18.82
2018-12-05,10873499335.9992,298048,4201906.27657042,18.82
2018-12-05,10873499335.9992,298049,4201811.79685369,18.82
2018-12-05,10873499335.9992,298050,4201394.34627905,18.82
2018-12-05,10873499335.9992,298051,4201814.37002911,18.82
2018-12-05,10873499335.9992,298052,4201414.86395307,18.82
2018-12-05,10873499335.9992,298053,4201633.21634359,18.82
2018-12-05,10873499335.9992,298054,4202667.02004744,18.82
2018-12-05,10873499335.9992,298055,4202467.94019613,18.82
2018-12-05,10873499335.9992,298056,4203604.58289459,18.82
2018-12-05,10873499335.9992,298057,4203310.83672546,18.82
2018-12-05,10873499335.9992,298058,4203123.12210779,18.82
2018-12-05,10873499335.9992,298059,4203021.03154141,18.82
2018-12-05,10873499335.9992,298060,4202604.40914695,18.82
2018-12-05,10873499335.9992,298061,4202814.16335802,18.82
2018-12-05,10873499335.9992,298062,4202517.96092899,18.82
2018-12-05,10873499335.9992,298063,4202215.3642054,18.82
2018-12-05,10873499335.9992,298064,4202226.67491456,18.82
2018-12-05,10873499335.9992,298065,4202033.16240647,18.82
2018-12-05,10873499335.9992,298066,4202347.9572295,18.82
2018-12-05,10873499335.9992,298067,4203175.58692152,18.82
2018-12-05,10873499335.9992,298068,4203593.74544635,18.82
2018-12-05,10873499335.9992,298069,4203607.02259878,18.82
2018-12-05,10873499335.9992,298070,4203617.53776659,18.82
2018-12-05,10873499335.9992,298071,4203513.6445525,18.82
2018-12-05,10873499335.9992,298072,4203228.58980687,18.82
2018-12-05,10873499335.9992,298073,4203232.81996492,18.82
2018-12-05,10873499335.9992,298074,4203244.48822927,18.82
2018-12-05,10873499335.9992,298075,4204276.00318357,18.82
2018-12-05,10873499335.9992,298076,4205215.52009813,18.82
2018-12-05,10873499335.9992,298077,4205115.5175363,18.82
2018-12-05,10873499335.9992,298078,4204907.0804314,18.82
2018-12-05,10873499335.9992,298079,4204615.90380133,18.82
2018-12-05,10678421681.2886,298080,4204628.34343068,18.82
2018-12-05,10678421681.2886,298081,4204445.12605858,18.82
2018-12-05,10678421681.2886,298082,4204450.24472999,18.82
2018-12-05,10678421681.2886,298083,4204368.76964677,18.82
2018-12-05,10678421681.2886,298084,4204469.41267857,18.82
2018-12-05,10678421681.2886,298085,4204151.98661976,18.82
2018-12-05,10678421681.2886,298086,4203842.73208605,18.82
2018-12-05,10678421681.2886,298087,4203653.41571888,18.82
2018-12-05,10678421681.2886,298088,4203862.49849977,18.82
2018-12-05,10678421681.2886,298089,4203669.3692696,18.82
2018-12-05,10678421681.2886,298090,4203358.74170061,18.82
2018-12-05,10678421681.2886,298091,4203360.2872855,18.82
2018-12-05,10678421681.2886,298092,4203578.91384213,18.82
2018-12-05,10678421681.2886,298093,4203484.71285789,18.82
2018-12-05,10678421681.2886,298094,4203282.4247786,18.82
2018-12-05,10678421681.2886,298095,4202988.84251091,18.82
2018-12-05,10678421681.2886,298096,4202706.06147558,18.82
2018-12-05,10678421681.2886,298097,4202807.21841764,18.82
2018-12-05,10678421681.2886,298098,4202603.56279398,18.82
2018-12-05,10678421681.2886,298099,4202520.84850125,18.82
2018-12-05,10678421681.2886,298100,4202428.29258941,18.82
2018-12-05,10678421681.2886,298101,4202015.33394894,18.82
2018-12-05,10678421681.2886,298102,4201705.30834811,18.82
2018-12-05,10678421681.2886,298103,4201608.65083292,18.82
2018-12-05,10678421681.2886,298104,4201522.19866466,18.82
2018-12-05,10678421681.2886,298105,4201534.67815784,18.82
2018-12-05,10678421681.2886,298106,4201331.0825852,18.82
2018-12-05,10678421681.2886,298107,4201019.90069769,18.82
2018-12-05,10678421681.2886,298108,4200826.13513082,18.82
2018-12-05,10678421681.2886,298109,4200736.52178668,18.82
2018-12-05,10678421681.2886,298110,4202291.61620375,18.82
2018-12-05,10678421681.2886,298111,4202809.10575407,18.82
2018-12-05,10678421681.2886,298112,4203339.66819287,18.82
2018-12-05,10678421681.2886,298113,4202827.53160791,18.82
2018-12-05,10678421681.2886,298114,4202827.55018635,18.82
2018-12-05,10678421681.2886,298115,4202942.81732586,18.82
2018-12-05,10678421681.2886,298116,4202626.75391379,18.82
2018-12-05,10678421681.2886,298117,4202639.81665415,18.82
2018-12-05,10678421681.2886,298118,4202547.10041174,18.82
2018-12-05,10678421681.2886,298119,4202143.68265042,18.82
2018-12-05,10678421681.2886,298120,4202044.39581256,18.82
2018-12-05,10678421681.2886,298121,4201632.08128719,18.82
2018-12-05,10678421681.2886,298122,4201535.39259693,18.82
2018-12-05,10678421681.2886,298123,4201436.5506784,18.82
2018-12-05,10678421681.2886,298124,4201349.09029322,18.82
2018-12-05,10678421681.2886,298125,4201056.97596881,18.82
2018-12-05,10678421681.2886,298126,4202615.06147291,18.82
2018-12-05,10678421681.2886,298127,4202834.92233315,18.82
2018-12-05,10678421681.2886,298128,4202439.90883938,18.82
2018-12-05,10678421681.2886,298129,4202229.82838503,18.82
2018-12-05,10678421681.2886,298130,4201822.69411381,18.82
2018-12-05,10678421681.2886,298131,4201933.9265825,18.82
2018-12-05,10678421681.2886,298132,4201736.75126572,18.82
2018-12-05,10678421681.2886,298133,4201323.00215835,18.82
2018-12-05,10678421681.2886,298134,4201438.82809937,18.82
2018-12-05,10678421681.2886,298135,4201138.64139935,18.82
2018-12-05,10678421681.2886,298136,4201052.51104083,18.82
2018-12-05,10678421681.2886,298137,4200855.26767131,18.82
2018-12-05,10678421681.2886,298138,4200660.0869328,18.82
2018-12-05,10678421681.2886,298139,4200880.54314818,18.82
2018-12-05,10678421681.2886,298140,4200484.01664746,18.82
2018-12-05,10678421681.2886,298141,4200284.5455394,18.82
2018-12-05,10678421681.2886,298142,4199993.73430851,18.82
2018-12-05,10678421681.2886,298143,4199797.47724921,18.82
2018-12-05,10678421681.2886,298144,4199379.17585828,18.82
2018-12-05,10678421681.2886,298145,4200005.61464864,18.82
2018-12-05,10678421681.2886,298146,4199706.27071371,18.82
2018-12-05,10678421681.2886,298147,4199512.48453397,18.82
2018-12-05,10678421681.2886,298148,4199214.22049835,18.82
2018-12-05,10678421681.2886,298149,4199103.36409816,18.82
2018-12-05,10678421681.2886,298150,4198718.64093301,18.82
2018-12-05,10678421681.2886,298151,4199541.96287331,18.82
2018-12-05,10678421681.2886,298152,4199357.15948772,18.82
2018-12-05,10678421681.2886,298153,4199156.36086047,18.82
2018-12-05,10678421681.2886,298154,4200718.76201217,18.82
2018-12-05,10678421681.2886,298155,4200411.7277763,18.82
2018-12-05,10678421681.2886,298156,4200207.89737192,18.82
2018-12-05,10678421681.2886,298157,4200012.55513386,18.82
2018-12-05,10678421681.2886,298158,4199704.21485117,18.82
2018-12-05,10678421681.2886,298159,4200033.51609197,18.82
2018-12-05,10678421681.2886,298160,4200139.057233,18.82
2018-12-05,10678421681.2886,298161,4199834.75643583,18.82
2018-12-05,10678421681.2886,298162,4199652.48435932,18.82
2018-12-05,10678421681.2886,298163,4199345.94167508,18.82
2018-12-05,10678421681.2886,298164,4199247.30671778,18.82
2018-12-05,10678421681.2886,298165,4198940.83506805,18.82
2018-12-05,10678421681.2886,298166,4198751.23140809,18.82
2018-12-05,10678421681.2886,298167,4198875.75390622,18.82
2018-12-05,10678421681.2886,298168,4198889.92867454,18.82
2018-12-05,10678421681.2886,298169,4198497.04108569,18.82
2018-12-05,10678421681.2886,298170,4198721.48021476,18.82
2018-12-05,10678421681.2886,298171,4198928.38960202,18.82
2018-12-05,10678421681.2886,298172,4198738.1818109,18.82
2018-12-05,10678421681.2886,298173,4198851.70393225,18.82
2018-12-05,10678421681.2886,298174,4198876.44728551,18.82
2018-12-05,10678421681.2886,298175,4198465.30738272,18.82
2018-12-05,10678421681.2886,298176,4198782.71935954,18.82
2018-12-05,10678421681.2886,298177,4198688.8640889,18.82
2018-12-05,10678421681.2886,298178,4198291.15856389,18.82
2018-12-05,10678421681.2886,298179,4198710.38328119,18.82
2018-12-05,10678421681.2886,298180,4198927.84777326,18.82
2018-12-05,10678421681.2886,298181,4198718.88149371,18.82
2018-12-05,10678421681.2886,298182,4198308.06992275,18.82
2018-12-05,10678421681.2886,298183,4198316.73350565,18.82
2018-12-05,10678421681.2886,298184,4198016.36093328,18.82
2018-12-05,10678421681.2886,298185,4198226.28119725,18.82
2018-12-05,10678421681.2886,298186,4197931.39092654,18.82
2018-12-05,10678421681.2886,298187,4197512.52503615,18.82
2018-12-05,10678421681.2886,298188,4197313.02944781,18.82
2018-12-05,10678421681.2886,298189,4197525.00408795,18.82
2018-12-05,10678421681.2886,298190,4197743.83473874,18.82
2018-12-05,10678421681.2886,298191,4197740.51967353,18.82
2018-12-05,10678421681.2886,298192,4197229.39159044,18.82
2018-12-05,10678421681.2886,298193,4197236.87543581,18.82
2018-12-05,10678421681.2886,298194,4197139.40898838,18.82
2018-12-06,10678421681.2886,298195,4196734.63310493,18.24
2018-12-06,10678421681.2886,298196,4196330.36476275,18.24
2018-12-06,10678421681.2886,298197,4196019.0015151,18.24
2018-12-06,10678421681.2886,298198,4195823.81334489,18.24
2018-12-06,10678421681.2886,298199,4195511.8499948,18.24
2018-12-06,10678421681.2886,298200,4195198.68117646,18.24
2018-12-06,10678421681.2886,298201,4195319.47739089,18.24
2018-12-06,10678421681.2886,298202,4195133.08900587,18.24
2018-12-06,10678421681.2886,298203,4194725.35011208,18.24
2018-12-06,10678421681.2886,298204,4196298.70526635,18.24
2018-12-06,10678421681.2886,298205,4195994.60814818,18.24
2018-12-06,10678421681.2886,298206,4197482.65818502,18.24
2018-12-06,10678421681.2886,298207,4197179.82767281,18.24
2018-12-06,10678421681.2886,298208,4196986.11323943,18.24
2018-12-06,10678421681.2886,298209,4197928.3002237,18.24
2018-12-06,10678421681.2886,298210,4198552.74542879,18.24
2018-12-06,10678421681.2886,298211,4198251.37879057,18.24
2018-12-06,10678421681.2886,298212,4197947.40013857,18.24
2018-12-06,10678421681.2886,298213,4197844.04362796,18.24
2018-12-06,10678421681.2886,298214,4197343.82929677,18.24
2018-12-06,10678421681.2886,298215,4197239.02613494,18.24
2018-12-06,10678421681.2886,298216,4197252.53506615,18.24
2018-12-06,10678421681.2886,298217,4197249.6591675,18.24
2018-12-06,10678421681.2886,298218,4196846.60048108,18.24
2018-12-06,10678421681.2886,298219,4196660.21832516,18.24
2018-12-06,10678421681.2886,298220,4196353.77113941,18.24
2018-12-06,10678421681.2886,298221,4196159.42948076,18.24
2018-12-06,10678421681.2886,298222,4196067.65580321,18.24
2018-12-06,10678421681.2886,298223,4195970.8022651,18.24
2018-12-06,10736554296.3356,298224,4195876.44221115,18.24
2018-12-06,10736554296.3356,298225,4195692.23202654,18.24
2018-12-06,10736554296.3356,298226,4195808.7623762,18.24
2018-12-06,10736554296.3356,298227,4196138.02557199,18.24
2018-12-06,10736554296.3356,298228,4195841.69168642,18.24
2018-12-06,10736554296.3356,298229,4195857.39149272,18.24
2018-12-06,10736554296.3356,298230,4195658.07124876,18.24
2018-12-06,10736554296.3356,298231,4195247.96096042,18.24
2018-12-06,10736554296.3356,298232,4195354.0137369,18.24
2018-12-06,10736554296.3356,298233,4195263.15679749,18.24
2018-12-06,10736554296.3356,298234,4195586.73783089,18.24
2018-12-06,10736554296.3356,298235,4195692.99348833,18.24
2018-12-06,10736554296.3356,298236,4195902.93343125,18.24
2018-12-06,10736554296.3356,298237,4195809.40368264,18.24
2018-12-06,10736554296.3356,298238,4196021.38060181,18.24
2018-12-06,10736554296.3356,298239,4195941.9441453,18.24
2018-12-06,10736554296.3356,298240,4195658.24897101,18.24
2018-12-06,10736554296.3356,298241,4196596.58369138,18.24
2018-12-06,10736554296.3356,298242,4196092.41286103,18.24
2018-12-06,10736554296.3356,298243,4195990.0454408,18.24
2018-12-06,10736554296.3356,298244,4195802.58254683,18.24
2018-12-06,10736554296.3356,298245,4195606.37206676,18.24
2018-12-06,10736554296.3356,298246,4195624.84119095,18.24
2018-12-06,10736554296.3356,298247,4195318.71789911,18.24
2018-12-06,10736554296.3356,298248,4195335.46591794,18.24
2018-12-06,10736554296.3356,298249,4194935.00389511,18.24
2018-12-06,10736554296.3356,298250,4194524.58571231,18.24
2018-12-06,10736554296.3356,298251,4194520.67141223,18.24
2018-12-06,10736554296.3356,298252,4194316.37645118,18.24
2018-12-06,10736554296.3356,298253,4194326.92224862,18.24
2018-12-06,10736554296.3356,298254,4194230.55720759,18.24
2018-12-06,10736554296.3356,298255,4194018.2053669,18.24
2018-12-06,10736554296.3356,298256,4193809.98892825,18.24
2018-12-06,10736554296.3356,298257,4193298.71076267,18.24
2018-12-06,10736554296.3356,298258,4193199.83461545,18.24
2018-12-06,10736554296.3356,298259,4193113.17301886,18.24
2018-12-06,10736554296.3356,298260,4192802.46646099,18.24
2018-12-06,10736554296.3356,298261,4192596.06060421,18.24
2018-12-06,10736554296.3356,298262,4192197.71447393,18.24
2018-12-06,10736554296.3356,298263,4192103.47725189,18.24
2018-12-06,10736554296.3356,298264,4192009.15724539,18.24
2018-12-06,10736554296.3356,298265,4191911.16747677,18.24
2018-12-06,10736554296.3356,298266,4191602.92204021,18.24
2018-12-06,10736554296.3356,298267,4191397.92487199,18.24
2018-12-06,10736554296.3356,298268,4191731.05843825,18.24
2018-12-06,10736554296.3356,298269,4191640.25430108,18.24
2018-12-06,10736554296.3356,298270,4191434.95268955,18.24
2018-12-06,10736554296.3356,298271,4191233.17005668,18.24
2018-12-06,10736554296.3356,298272,4191228.18091449,18.24
2018-12-06,10736554296.3356,298273,4190934.30088026,18.24
2018-12-06,10736554296.3356,298274,4191363.06003647,18.24
2018-12-06,10736554296.3356,298275,4191077.03926626,18.24
2018-12-06,10736554296.3356,298276,4191609.63343509,18.24
2018-12-06,10736554296.3356,298277,4191618.54162333,18.24
2018-12-06,10736554296.3356,298278,4191630.91255107,18.24
2018-12-06,10736554296.3356,298279,4191549.9307922,18.24
2018-12-06,10736554296.3356,298280,4191455.63359669,18.24
2018-12-06,10736554296.3356,298281,4191256.15411056,18.24
2018-12-06,10736554296.3356,298282,4191369.02591633,18.24
2018-12-06,10736554296.3356,298283,4191905.71521371,18.24
2018-12-06,10736554296.3356,298284,4191809.2686394,18.24
2018-12-06,10736554296.3356,298285,4192122.56078714,18.24
2018-12-06,10736554296.3356,298286,4192026.84337295,18.24
2018-12-06,10736554296.3356,298287,4191712.7490683,18.24
2018-12-06,10736554296.3356,298288,4192041.13431071,18.24
2018-12-06,10736554296.3356,298289,4192159.00029944,18.24
2018-12-06,10736554296.3356,298290,4192181.07216581,18.24
2018-12-06,10736554296.3356,298291,4192294.43709994,18.24
2018-12-06,10736554296.3356,298292,4192304.26218707,18.24
2018-12-06,10736554296.3356,298293,4191996.03236573,18.24
2018-12-06,10736554296.3356,298294,4192631.50964251,18.24
2018-12-06,10736554296.3356,298295,4192841.52371737,18.24
2018-12-06,10736554296.3356,298296,4192847.41003746,18.24
2018-12-06,10736554296.3356,298297,4192443.46841393,18.24
2018-12-06,10736554296.3356,298298,4192456.92612406,18.24
2018-12-06,10736554296.3356,298299,4192363.5259161,18.24
2018-12-06,10736554296.3356,298300,4192787.07984767,18.24
2018-12-06,10736554296.3356,298301,4192691.95230575,18.24
2018-12-06,10736554296.3356,298302,4192393.37830737,18.24
2018-12-06,10736554296.3356,298303,4192512.80751149,18.24
2018-12-06,10736554296.3356,298304,4192530.71394229,18.24
2018-12-06,10736554296.3356,298305,4192146.3290319,18.24
2018-12-06,10736554296.3356,298306,4191951.99600703,18.24
2018-12-06,10736554296.3356,298307,4191641.07098274,18.24
2018-12-06,10736554296.3356,298308,4192074.4233122,18.24
2018-12-06,10736554296.3356,298309,4191971.59705488,18.24
2018-12-06,10736554296.3356,298310,4191869.33963794,18.24
2018-12-06,10736554296.3356,298311,4192087.24850076,18.24
2018-12-06,10736554296.3356,298312,4191884.63297195,18.24
2018-12-06,10736554296.3356,298313,4192409.37747961,18.24
2018-12-06,10736554296.3356,298314,4192212.07378654,18.24
2018-12-06,10736554296.3356,298315,4193154.64251431,18.24
2018-12-06,10736554296.3356,298316,4192942.34879276,18.24
2018-12-06,10736554296.3356,298317,4192735.84959876,18.24
2018-12-06,10736554296.3356,298318,4193057.64449584,18.24
